117,Marcus,MCDONALD,71,computer science,Cis147,?EU!QFV.tu}).P?v4.UP}^AWLYp6UU+N@WB@44tS.VSVWY2)tEW{Pk*44nPQBnPp.QrG_rLYvPU*rSb?PLBa4?d/.s)nr*@W(zq?s*Fy@.PYxPy?zQ)?Uq*n2*VRe}bLQ-83-61-84-108-98-36,3-08/12/2022-4-continue the hard work&5-07/12/2022-42-continue the hard work&3-08/12/2022-4-continue the hard work&5-07/12/2022-42-continue the hard work
118,Kristina,CRUZ,53,computer science,Cis156,(eSaSC2_F.N3^.?aEGh/VP*Z9§e4r?erQnDdVt/V6?$akY?S?vrV?*KS/Qarkpe?D2/?y>dDePt+{y>}9%+g/K♞6P?VsPyUYKWDuWV(rZxk}CzLL+/t92y*b§/VW*ySUy-35-105-99-93-18-11,3-08/12/2022-99-continue the hard work&2-07/12/2022-28-continue the hard work&3-08/12/2022-99-continue the hard work&2-07/12/2022-28-continue the hard work
119,Natalie,MARSHALL,68,computer science,Cis157,d@?ky?PFd}UuV?262Y64S2CP{NV8W>dYS*@aPE{F9anB6kS^KD.j(MW$pFU>P4@s2@/p*.K2>f9LQ@aUU?A}Z4sG)MuDySF6W3PAU9SR?4kSt@9Vs+FA{nY9?@§PKy?9$-27-71-51-97-90-15,2-08/12/2022-8-continue the hard work&1-07/12/2022-5-continue the hard work&2-08/12/2022-8-continue the hard work&1-07/12/2022-5-continue the hard work
120,Jordan,ORTIZ,42,computer science,Cis167,SV@NP@WUfqQ?y{{QFw{Ce)2}Zg§GSVWnDSQ/e2(Fv/%UGvt>♫b!@KYsQs.kt)Rv(ShhU*.^DVS45*anPdPV.CywP64Q*Qd@Z%PsuPS♞U3z4MdzP?FL9PdN>2bzw*2C♞rE-99-54-77-75-104-8,3-08/12/2022-23-continue the hard work&5-08/12/2022-39-continue the hard work&3-08/12/2022-23-continue the hard work&5-08/12/2022-39-continue the hard work
121,Victoria,GOMEZ,80,computer science,Cis234,{%vw94sF?%p)2rPF)k@d4/*2ECZDU?bt{z.y4ZzQ)wQZ?WQZUDv/QP>DQpRw}d}%PbzPbbZKMEfVWFrQ9dYEtQuQs)yf^P_y%BU@4Sp?BU5S/*2Qvz$S*9>VvU♞)EsQv%-59-30-12-12-106-57,4-08/12/2022-47-continue the hard work&1-07/12/2022-85-continue the hard work&4-08/12/2022-47-continue the hard work&1-07/12/2022-85-continue the hard work
122,Jacqueline,MURRAY,42,computer science,Cis235,ra6!♫Q$§(QM.Q♫DSS2rQ%rE_S22u(4%yM@FDS}2§B4+yS.KVWnPSYyw?FW@YD>PbE*Q2?9D§?UVe$♞eP^LnU2$W.r9@?}>YP>DzrDUY2EBE4dUZUyr!n)UE.SVzr)*2s{-82-112-127-103-29-54,0-08/12/2022-47-continue the hard work&4-08/12/2022-40-continue the hard work&0-08/12/2022-47-continue the hard work&4-08/12/2022-40-continue the hard work
123,Corey,FREEMAN,55,computer science,Cis236,QBP>Sd!Q@DBDw}Vk@KEP%2}Ab3K♫nfQdDuUPhry+s*??Qs{>PSKy♫!SrEQ*V@V4rVqbA2.b(rdYtwQC^*_?r.CrPw2KtUU%Q>QYkFQr??!aRWBP)d_(QSUW4§QCnDWP(f-128-29-15-25-51-68,4-08/12/2022-70-continue the hard work&4-08/12/2022-69-continue the hard work&4-08/12/2022-70-continue the hard work&4-08/12/2022-69-continue the hard work
124,Keith,WELLS,75,computer science,Cis237,^vUepQ>+abyeP9yS29QzaG%eV@%4skNVQ24SQ4?u+8vRr§w49hSAB9k4PfDfh§$+Z9rd5VvP4zBB9dP2f}.U7vVPPSF%@b)2aW§+Nk*C}n{Vf2Wfy?d2K9b}U♞*v_G§wh-68-13-84-105-46-41,1-08/12/2022-88-continue the hard work&1-08/12/2022-14-continue the hard work&1-08/12/2022-88-continue the hard work&1-08/12/2022-14-continue the hard work
125,Monica,WEBB,67,computer science,Cis245,uPNQR!UY9Q4QqP4?nR9?2?9BCyWUSR_Wb.B)♞a*?4K66/.S4.rV_@Ey(A?24eAaw?vPZ9)9S?VS($♫xR6qsP**}djAsP>z(@SWdRP♞d%Zzr?!/(PP.Y.b49wyA.♫99@{D-42-10-78-40-88-105,2-08/12/2022-33-continue the hard work&5-08/12/2022-51-continue the hard work&2-08/12/2022-33-continue the hard work&5-08/12/2022-51-continue the hard work
126,Juan,SIMPSON,61,computer science,Cis246,rSf.@gbQpS>@4dW@s9@bf}k4E$EU@RewY).{5/%6vP8?zbV>MQdKg?R%SKPr64EQK4QB4Skh)hn/PkDWKrz??}@)rbSNt2sNqLr2KtYs2.yb4RQQp}^.%♫Es{W♞QKDzt@-5-30-71-16-42-36,5-07/12/2022-82-continue the hard work&4-08/12/2022-1-continue the hard work&5-07/12/2022-82-continue the hard work&4-08/12/2022-1-continue the hard work
127,Donald,STEVENS,77,computer science,Cis247,UVv9DkzepR*vUQFzgBe$r(SFKba?GP{Y9?rDU/DP2MrP4th♞tW+PMUFupd.cvv@}tC4+Pk2QR*9♞dDyr_q(§?P?Zb_vk}vvrP(zY>%PF_es4ZW}Q?Qrv§69vF/ERS)Sd}-59-74-91-18-57-25,5-07/12/2022-92-continue the hard work&5-08/12/2022-99-continue the hard work&5-07/12/2022-92-continue the hard work&5-08/12/2022-99-continue the hard work
128,Cassandra,TUCKER,35,computer science,Cis256,yVaQ96rQ@taq4.vz_)AUrrW}SDvKUBD*cPbk.(%@UnW4Pv?9b!a>reG22zDKtQQU2^CQVPeEYrBv}SU4P4%CLtv>*K@.byu.a${%?n>Z*4w}rM}K}fh@$bf2Q+b4b$?wQ-32-113-118-0-41-47,0-07/12/2022-77-continue the hard work&0-08/12/2022-62-continue the hard work&0-07/12/2022-77-continue the hard work&0-08/12/2022-62-continue the hard work
129,Meghan,PORTER,71,computer science,Cis257,2.P?naC*Sdv2v4dD)2?A*Sm(>@4uu?U4FpgUvf4SkYB@>n>K>N4rG4@B9EVn?m§rd2Fdn?r_rQP^sBBduBPYpw%Qp!dyrvYSFQ9QW!eW4♞S9>♫.rWrYa.?QgUZy/Fn7v{-68-88-61-22-126-122,5-07/12/2022-80-continue the hard work&6-08/12/2022-7-continue the hard work&5-07/12/2022-80-continue the hard work&6-08/12/2022-7-continue the hard work
130,Joel,HUNTER,16,computer science,Cis267,F♞Qr?.2fQu@RBR*Kb29*d?V♞C24?rhDNAFt4Skae@44P@/bVg♞QER$p4dbQdQmq@UKSvdQ4n2@b5C!K♫^b?}2S_b}@*/♞vfUzQk*.§BPk)+PUZ!QVy@^z){9*y69zD$/?-17-48-55-75-61-39,3-07/12/2022-55-continue the hard work&2-08/12/2022-63-continue the hard work&3-07/12/2022-55-continue the hard work&2-08/12/2022-63-continue the hard work
131,Shane,HICKS,75,computer science,Cis345,>@@_e949SeS^P4vMZ9♞2FebZb*rU/Pa?.ED{LYh/v9UEU4d{%>QK2YS%y}@Y%rLK.s§gss*>S>.Q@6WA>{seUVLKC4?@Uu//VW$9+rb3QzSGP{S/9FtWrv$^9Ps!(>BK?-65-120-103-4-38-38,6-07/12/2022-60-continue the hard work&0-08/12/2022-55-continue the hard work&6-07/12/2022-60-continue the hard work&0-08/12/2022-55-continue the hard work
132,Phillip,CRAWFORD,44,computer science,Cis346,{*Sh5fQYUVbEUVrr94{PE}?BZSw)Ug+EQPktW?ESY+*+VpC*?syWqSYFQZ§M{GPep%*_§Vs4VKwBDkP2?+?4F{z.qr@Sn.Qp{2L?)bWYs}8r2PbZ44.t!4.Vs*)$PSy4s-4-106-104-110-88-92,3-07/12/2022-96-continue the hard work&3-08/12/2022-73-continue the hard work&3-07/12/2022-96-continue the hard work&3-08/12/2022-73-continue the hard work
133,Patricia,HENRY,39,computer science,Cis347,+bUNqQt%@Z4U?.NZgEF2f/(kSN26@(zSrSMZZP%Uv4zQK*RUZA♞.V@4Q?3py2RGtwP?vftZ@(SEY@EvED_MRa}uzb9@?dhWGzRz2hb{}?!VK24}*.@hk?!W!QB449y%Es-58-115-54-57-78-19,2-07/12/2022-5-continue the hard work&2-07/12/2022-4-continue the hard work&2-07/12/2022-5-continue the hard work&2-07/12/2022-4-continue the hard work
134,Brett,BOYD,77,computer science,Cis356,Q♞}+q?P4A*WPeG9Q+Q%E%WVZQvdQvq49CSb♞d_k.s%^zE?$CvP2zM$K§bPz*aWrzz?eV(}q♫bZ9nz.*W9rSQSk@tjy(//WLBSEQUdQt!ns2CK9Qabbn@QV>SyV!vS*K.S-113-88-43-66-87-14,3-07/12/2022-100-continue the hard work&0-07/12/2022-97-continue the hard work&3-07/12/2022-100-continue the hard work&0-07/12/2022-97-continue the hard work
135,Ronald,MASON,80,computer science,Cis357,4W/KP2(Z.Aw82.w29_+zq^*PE9P{PEYvUDBYQf{Wt9VeB{qP9bz^9syZ?Sd*S4U*kRv9Y/WQz9VQ>r{k.kr♫Ps>$p>SW6♞_Qb♫z4@9d9/>}NGd*FryVS.a?PEr.?P%2WW-14-82-25-50-11-81,6-07/12/2022-33-continue the hard work&5-07/12/2022-22-continue the hard work&6-07/12/2022-33-continue the hard work&5-07/12/2022-22-continue the hard work
136,Catherine,MORALES,78,computer science,Cis367,@t.UsbtkbQqQ+♫UbPy9P?%}?N(PF7D?PzsvU*U)sCQ}k}42KAC!q@kbU2QPUe6_Q4r%PUWPFUr!!.UhSQ}kd)fqvwpFFVdV(.}tzak?P.r♫m9UV♞EB)dWndw)b@SUbbS2-10-107-28-46-56-17,5-08/12/2022-94-continue the hard work&0-07/12/2022-82-continue the hard work&5-08/12/2022-94-continue the hard work&0-07/12/2022-82-continue the hard work
137,George,KENNEDY,50,computer science,Cis456,SvV9U*h?)QbPwkQa@${YYBQE@?§rR^drCEu§p4!@§bCg.QzB{.§q?.2ky!./dQVpe{GUhQ^bQdFQQ$@@.skvsP9DCR$atBwV*trVV9♫{♫rY6b8R??u)LMuURm>2u!*q*2-37-51-113-105-109-120,4-07/12/2022-51-continue the hard work&6-07/12/2022-25-continue the hard work&4-07/12/2022-51-continue the hard work&6-07/12/2022-25-continue the hard work
138,Antonio,WARREN,80,computer science,Cis457,2UDb@veg?a){qPG4EnEBU@bSPGB9U?_b6s)W@rGUq@kd9@.2.^Q♞RZRUF?WkyUESUY}SdtUWS4Krf}a♞249♫9NY§(9%EsjxSL*qNDKPEnBU@W{U*@EU4ZU@UfQ!nS9t*Q-93-84-22-94-104-43,0-08/12/2022-48-continue the hard work&1-07/12/2022-46-continue the hard work&0-08/12/2022-48-continue the hard work&1-07/12/2022-46-continue the hard work
139,Cynthia,DIXON,67,computer science,Cis467,Ud?A4R*6nZ?WdEE.U§6ft9Mv2Q?P?2d27WPK!>{b>}n}b{PSEW34V/dk+bW.2>r.}9SyNZPrb>dB?qb.R2V2tPE/V@k_.♞fY.)Vy.y§t♫QbF(UDunY.SKEEbPDYQv4WV?-32-8-42-50-111-39,4-08/12/2022-95-continue the hard work&4-07/12/2022-33-continue the hard work&4-08/12/2022-95-continue the hard work&4-07/12/2022-33-continue the hard work
140,Stacy,RAMOS,31,computer science,Cis567,rPgvPgUAS§t(!Y9?f%SRVF$E%r}+VK^2d9D9ww?/*nDGKCU99.?qhW♫rs284ERFzvUZsuVe%>@2QPP/(yP?Ysrq2tnM%U9hBRKy+s?>9+ka%YaP2AfW@F(YddBRff4S}p-86-32-80-68-58-35,0-08/12/2022-25-continue the hard work&3-07/12/2022-93-continue the hard work&0-08/12/2022-25-continue the hard work&3-07/12/2022-93-continue the hard work
141,Kathleen,REYES,26,computer science,Cis123,+k2!K§zZQk*)QSCkLEG)4@Q♫)h>@h§r4RCkc!♫SnnVQ/d.QPPneQQ2V?zrQPK.cNVA4tgsS♞rrp?DY._Yg2y{P2N?z?S/QPUy?wUY44!8Wr@t.§tFQSw♞GnyrZWhDr?sp-1-81-98-104-62-35,5-08/12/2022-93-continue the hard work&6-07/12/2022-83-continue the hard work&5-08/12/2022-93-continue the hard work&6-07/12/2022-83-continue the hard work
142,Raymond,BURNS,55,computer science,Cis124,KZktKA9wNrddSQ4?eE?fdpdt}♫?AyP.v9n4>YY!>PA/drSYtY%tYhB4?Qtvt9S6Q/.2W}4KFF9RrZVf/@R94yyhDubB.4*()2E>qPz9(9QYtQ♞.pyAVrZ>?SCgpWU94uP-86-73-78-69-59-99,2-08/12/2022-15-continue the hard work&4-07/12/2022-2-continue the hard work&2-08/12/2022-15-continue the hard work&4-07/12/2022-2-continue the hard work
143,Carlos,GORDON,65,computer science,Cis125,>Q9KnK%SYK%S+tS)bZKkE!DWEEb9r?ZP}PY}yCkWYeP9U*PDu)4W@EzWS♞Z./FGvQvKRtE/KFrY!BUrQSv)hR♫89/S2E9CNrgZY?tWU2Cr*SsYNVv4z?(yfkssFvRb2/6-27-19-41-63-86-118,4-08/12/2022-91-continue the hard work&4-07/12/2022-91-continue the hard work&4-08/12/2022-91-continue the hard work&4-07/12/2022-91-continue the hard work
144,Brandi,SHAW,64,computer science,Cis126,PPpbV2e9Rsw?Q@.Enus(Us@PP9@WZWdA§§ckzFy♫r%yW4.vUWp@Y.})W4sUp4$UR@PS♞RZQSPaY*UY♞v}!We6UZ.♫♫SQ@V@rYR@?Rbw{Cdd)N♞n%4*g+%6♞nCPqxS?UbQ-34-102-49-44-83-123,4-08/12/2022-45-continue the hard work&2-07/12/2022-14-continue the hard work&4-08/12/2022-45-continue the hard work&2-07/12/2022-14-continue the hard work
145,Douglas,HOLMES,18,computer science,Cis127,+.NU4tzS{?yF*)FA4)4{Rr@tZQ)9buWS2vrkSKRY>VcBvUP?{6)!UWrd.9W}rb@v?VKZbEEQ(f/^z2tzsdS+2Q)>$+@F?q2r*Dd.QV+Cb_.6b♞YPKV9U{*QVKk+?vPry2-28-121-79-42-124-18,3-08/12/2022-86-continue the hard work&1-07/12/2022-18-continue the hard work&3-08/12/2022-86-continue the hard work&1-07/12/2022-18-continue the hard work
146,Nathaniel,RICE,54,computer science,Cis134,2a.S♞?3w!.22Q2)BYPPWLYZySp4QUdrbQ{Rk@@6@6/./YY6*%{.}y@V9b.rKD2Mn♫Rd+?Y9drPvzdQWerypWFPPM7q?zU7rB♫vCbP9yMFr4U§}b9LUV2.}M§C.+M}R>.s-7-93-88-6-46-128,2-08/12/2022-39-continue the hard work&5-07/12/2022-35-continue the hard work&2-08/12/2022-39-continue the hard work&5-07/12/2022-35-continue the hard work
147,Ian,ROBERTSON,75,computer science,Cis135,Uf9WrvY.rV2BE^NUKUQ♞9WF}!QdQrKs?♫Q9{$@/2/V>§.P*U?^UE94v{§QnYrkm?teSrEnsz>4f?vGD{/PE!dU!§pSaCgdBb$2nzKdK?v@kVkr^SbKbK}.UD$@Qbb_zRP-10-62-52-34-10-90,0-08/12/2022-27-continue the hard work&5-07/12/2022-42-continue the hard work&0-08/12/2022-27-continue the hard work&5-07/12/2022-42-continue the hard work
148,Craig,HUNT,40,computer science,Cis136,*}k{Z/♞D?QkswsPk(vY??zz+bw%@d{{fQzvNbBVEzQV*U%+E)UB9q^Q.rv%}r)4U/♫UWfdvzZ}>4PD2Dg?a§Va/§VgFFW3QbAd♞.y6uSn_yt🙈nV!dQ.KES*W9V9??(rY-80-82-34-89-93-107,2-08/12/2022-39-continue the hard work&6-07/12/2022-77-continue the hard work&2-08/12/2022-39-continue the hard work&6-07/12/2022-77-continue the hard work
149,Brandy,BLACK,23,computer science,Cis137,e§.}R.@2S?♞VEbSvAQ6vbuk4@F§?F/enfWYR?)tQt3Ybs?UAPF4w9PS>mV)RrP>S♫Zb}.PvaZVsuU9grE%CR%Q@Y!rqsNUz{QDN@9nu!2Pd>%7)%P_YRPF.>M+d)*S@F^-18-56-109-91-104-41,4-07/12/2022-68-continue the hard work&6-07/12/2022-85-continue the hard work&4-07/12/2022-68-continue the hard work&6-07/12/2022-85-continue the hard work
150,Alex,DANIELS,52,computer science,Cis145,B@v@rF§kAYWgv!rkdS{RvD@vy!4_C6*44Qk2vr♞S9vur@Mt+Cb@92>%nq4vNAfArsZw%_37tG64SP?@rt@sVaD)Qf96?y@nU9SrGpV4fULUrS^s@aV.@U*@zZ_}x♫?s?♫-16-70-42-123-69-55,1-07/12/2022-61-continue the hard work&6-07/12/2022-100-continue the hard work&1-07/12/2022-61-continue the hard work&6-07/12/2022-100-continue the hard work
151,Valerie,PALMER,18,computer science,Cis146,>@M$e$E♞_EVPnk?rNPbPdQQ?♞nVF)Sn9L?w(zrK*{PLf.vU9Yy.G+u@{%t49knYQZP.EPbRQU.vsQMRQ}b?F/QS@@.)k2z9QVVv6?vYtd@>tsS%GrEV.krWPFrbbpY_@V-92-92-117-75-43-112,3-07/12/2022-2-continue the hard work&0-07/12/2022-49-continue the hard work&3-07/12/2022-2-continue the hard work&0-07/12/2022-49-continue the hard work
152,Veronica,MILLS,30,computer science,Cis147,rQaGQQZr$rK6v.{WySdFyb{.MsZG?P@}@wveNn♞MQrUrVW♞@W?Z♞ZULrWKD?FwPyb♫/DE?S_Z}>E4^krDM4§Y}4/2U_@nQEwxv@}>ss{snnQEngt9♞U5§?yFUv(*79yS.-102-96-124-88-106-115,3-07/12/2022-13-continue the hard work&6-08/12/2022-84-continue the hard work&3-07/12/2022-13-continue the hard work&6-08/12/2022-84-continue the hard work
153,Cory,NICHOLS,46,computer science,Cis156,(sr?/yr_t(ES*%4)+4%Y$n/W§*dVD>V?uy3yUQBv!QvCUVPdF@?)+PdU♫RY)v4Sh.szb@tPBNKP@NA}/@S/9ttVvvDBzYLSgvr@}♫^@?tCV/VWdESrY?Wk+PmbQVd.vdS-120-104-21-34-21-32,4-07/12/2022-30-continue the hard work&2-07/12/2022-57-continue the hard work&4-07/12/2022-30-continue the hard work&2-07/12/2022-57-continue the hard work
154,Whitney,GRANT,14,computer science,Cis157,%%WY+KK)RdS4Y{q.B5nRFY.6D♫UWgyAEP/VU.SNd@WZ*S$dBk§Q4bY4?v*zY*%*npb@kSY>nzd%hS4%eULV%PZrS?n>Fb2zStE?BS.U>zLvSLRmU+V8Qbv9kYVe/dd)BS-119-17-110-114-67-39,5-07/12/2022-23-continue the hard work&3-08/12/2022-72-continue the hard work&5-07/12/2022-23-continue the hard work&3-08/12/2022-72-continue the hard work
155,Gary,KNIGHT,50,computer science,Cis167,♫*WnPF>An@dSzZ_r7t+s%QEEFdPgdaBvs%qd)W.DzcK*n.}KU?9gBPrV@♫?P{gDSR?brPVZyBU@k*US>Ybv.udtK/Erb!BrQYGsPDtn%/UDZ>ZkP49RS9vE6Rebr.zWsS-98-16-29-51-101-41,3-07/12/2022-75-continue the hard work&3-08/12/2022-44-continue the hard work&3-07/12/2022-75-continue the hard work&3-08/12/2022-44-continue the hard work
156,Derrick,FERGUSON,70,computer science,Cis234,kbztSr2W§)7B2vV$nY?rkdwqr4/Da.rz@{Yd@?x§$FRz?{2hPUU>VU.reD(♫P}EGQ??e^ZQR§.rkdrKS}z!Cvq{_M+2S/E%n♫B.gVgB%vdv9SLzy{+{d!EPRP*.VbKGf6-6-101-10-20-2-38,3-07/12/2022-72-continue the hard work&4-08/12/2022-26-continue the hard work&3-07/12/2022-72-continue the hard work&4-08/12/2022-26-continue the hard work
157,Philip,ROSE,37,computer science,Cis235,r%_Wg9$V§>zr46q@YUQy9!U(NSUn9PVN/?SS*Zbv♞tpFK!S9)d^zk.%CVbS>r♫DrVFbsQ{Q@u>ZS2sWy}{_?dWUFZF$DwQzvub@@dEbVVSPu.ZdrYGP♫EdPvQ_RPSGb?s-38-27-51-13-107-97,1-07/12/2022-29-continue the hard work&6-08/12/2022-16-continue the hard work&1-07/12/2022-29-continue the hard work&6-08/12/2022-16-continue the hard work
158,Luis,STONE,51,computer science,Cis236,w4w**f{UC/vvtvQhUZP.P2rPP4W>t^9*ddrS9kP@PEnE6*>Z*ZL.@SbUL♫?k{QCYh.§2}EQkbG@UYWz2P)U@V2EBQ.P.Cv4N9?Q2%M%2$r?@+*FRWbbZpkQ)Qy♫9k♫%t$-113-78-44-124-44-13,3-07/12/2022-76-continue the hard work&6-08/12/2022-78-continue the hard work&3-07/12/2022-76-continue the hard work&6-08/12/2022-78-continue the hard work
159,Diana,HAWKINS,34,computer science,Cis237,M?2DDtP366K}%Y(P{@WqP@DKDq*4{CUF+MQSRz$v2R^Wt>?%?SSU)@yd{Z@}*YCUU@$4PWR.2R4t6Q+/vSre}d64t!u9vbsMDNYGFe9W$%SUPQFr?PwfWF^Pb_+zQ2BN.-94-76-54-7-7-83,6-08/12/2022-43-continue the hard work&2-08/12/2022-28-continue the hard work&6-08/12/2022-43-continue the hard work&2-08/12/2022-28-continue the hard work
160,Chelsea,DUNN,59,computer science,Cis245,4?@RkW+9)*AV9.%6w?+e@+gbvEDEgyDz4QWzBSQny2^^hU.)p2PZr.(?erk?$v?aE)PaWv@%4dv}aPPr/♫KQweYsC♫D4>{Sk@?r@nQyk@.?YrSVt♞3x!yRNSsf*S4nPFV-114-111-113-15-121-84,5-07/12/2022-39-continue the hard work&6-08/12/2022-13-continue the hard work&5-07/12/2022-39-continue the hard work&6-08/12/2022-13-continue the hard work
161,Leslie,PERKINS,70,computer science,Cis246,@wPwsdLV*QK.2U2y4.UUf/?RVF9v@uB9d6WUEy4t.eshr(y29s2arR2/^Vy*Ss9rUBZQ?9Kvu4P9?{KDNrNhQy_bbMr?tKyrYgzkezdBQ/Yzv4v{VgqFDBQQL?4PK%(/b-114-47-108-41-41-101,2-08/12/2022-80-continue the hard work&1-08/12/2022-55-continue the hard work&2-08/12/2022-80-continue the hard work&1-08/12/2022-55-continue the hard work
162,Caitlin,HUDSON,63,computer science,Cis247,}qUL>9wSSPkPnE?KVwVdB+du{+!QESDU2p(SU4A$S/yWWbt?7n?{@BV/?KP.rY*{YZ(sf$UnhPSBW7♞SQgUM??Ua4!srS2^}§Sjrb4)!)♞V}YWwvd+44Q>9.s.bsB>.t3-128-48-98-100-77-19,1-08/12/2022-95-continue the hard work&6-08/12/2022-23-continue the hard work&1-08/12/2022-95-continue the hard work&6-08/12/2022-23-continue the hard work
163,Leah,SPENCER,79,computer science,Cis256,(d4VzQWPq6*n@/EE>S*jVZsy9P@Sp9fYYD@zsW)E..D4v2D/Qv?@rWkqfPsqfEcSvtA2.2+SV@wM$r/.W/§t6a@W29rS>)Lr/4WVty9Q6>%WW!rQ{UvF^9?SfQ.4P{>Lt-45-19-30-54-65-62,1-08/12/2022-22-continue the hard work&4-08/12/2022-97-continue the hard work&1-08/12/2022-22-continue the hard work&4-08/12/2022-97-continue the hard work
164,Natasha,GARDNER,21,computer science,Cis257,9♫QYUVb)(EcwZDwuhts{vM?GG9vyPPxS$§AVUdgUek)DbyUD%@*dMeLpGR?YQ$Q)BtPW{h>@gP.PgQF!V?SpVdM9Pgn?SP%4d_?Dn2}?U{?G4Atr?gAdrBYPL2BUrQs{*-10-11-27-30-30-121,5-08/12/2022-80-continue the hard work&1-08/12/2022-76-continue the hard work&5-08/12/2022-80-continue the hard work&1-08/12/2022-76-continue the hard work
165,Erika,STEPHENS,36,computer science,Cis267,*dUf@vQArUnsSWP§P}M(BPt(QrSy.gtdU%rdPSRZvGvL_R?%Q6§Y>E4R*rs6ZLVPmQ9P.nd*eF}GqUr4g9ZUWukhyVQ!fkfWb§W}RYKLYcdQ*w%)r%qCwn?Q?z/QEk{9@-85-105-86-105-127-64,5-08/12/2022-25-continue the hard work&2-07/12/2022-46-continue the hard work&5-08/12/2022-25-continue the hard work&2-07/12/2022-46-continue the hard work
166,Casey,PAYNE,62,computer science,Cis345,VFv6.W246PQSyb2*$.Z4d*d?♞PfQ{rjWfs)x.?sSzvh).wsQP%PPyS4QQuF2p(v>tP}AES?+U4d_@R@YdE4_MSSneQGQq_*@GybZ)WYYV/4/W2$6br>@dvhkY{D_/N9Rs-92-30-98-12-8-35,3-08/12/2022-78-continue the hard work&0-07/12/2022-89-continue the hard work&3-08/12/2022-78-continue the hard work&0-07/12/2022-89-continue the hard work
167,Latoya,PIERCE,36,computer science,Cis346,g2.At*9v)/.U9D§?2QzG.qqbPt>@t4tV!23B4KSrLLvGbrUWk?tdE5P?U2r4W.2P?t%2@rE?UYUvd/(M7Uv9kkQWUP/a44uFUw6Fs4Q2CF2zNsM2kW?n9yLbK?@b4{P49-34-80-51-116-22-53,1-08/12/2022-20-continue the hard work&3-07/12/2022-53-continue the hard work&1-08/12/2022-20-continue the hard work&3-07/12/2022-53-continue the hard work
168,Erik,BERRY,71,computer science,Cis347,rQeSQ42_u^_}^Y{Q♫%dza§rwrAk^a9@P494u94/*>RU2A9P?QfyP?@Fqb/KUQ4r{Ve4$$6u_BFk}AUQVBF.nr9{@?G*g%.s.UEdnQPbPb2Q9Kt4S@Mad(kLS6C}N4Ygb*-23-23-69-126-91-55,1-08/12/2022-2-continue the hard work&3-07/12/2022-32-continue the hard work&1-08/12/2022-2-continue the hard work&3-07/12/2022-32-continue the hard work
169,Dana,MATTHEWS,16,computer science,Cis356,Q*rEUQn@B*fPN9/QPdWVskYb*$F*v/^{}hv4g?W4PB@gA?ve4(p?.vDG@Ryhqq/PrGYstKrn9St>z}}BD*9rpS5UPtUQU♫tLUVS}?B?zU*Y@tDfE.@b@!hbQUKWPKaQ§w-59-84-94-86-70-110,5-08/12/2022-100-continue the hard work&1-07/12/2022-9-continue the hard work&5-08/12/2022-100-continue the hard work&1-07/12/2022-9-continue the hard work
170,Victor,ARNOLD,29,computer science,Cis357,VCAy.e@?%gZ§DA?KbPU6{u..kyfy%nzS2SQPvU%UK?b.7/%9WQ4Q3>rQ@F@MRtQWa+♫kGzCY}@*grS6UGQ{22@/FQ%bstQ*_UBhhRYS)QBk?.hYQ_gPPr/Su)+RQGrSWQ-9-52-84-84-44-30,2-08/12/2022-30-continue the hard work&1-07/12/2022-49-continue the hard work&2-08/12/2022-30-continue the hard work&1-07/12/2022-49-continue the hard work
171,Brent,WAGNER,68,computer science,Cis367,Zku4rdSDQP2?6tWvtZK*z?h*Y{2z/4D7Qtr%By?ewt(drPEVB♞vYLP*8QP{2F@2%2nv%S)4.UU*Y!e/rVSkh2@V*n@SzBUK>4rs^YUb?VqP%2ZU3.@?v.?Z)sYY$LptvV-12-55-33-111-31-40,1-08/12/2022-81-continue the hard work&0-07/12/2022-52-continue the hard work&1-08/12/2022-81-continue the hard work&0-07/12/2022-52-continue the hard work
172,Dominique,WILLIS,15,computer science,Cis456,ex{?zM24kA§M4>F9zes}wj.R*64++@{Vk4u.PRSV(Ff%p9kPQ4?^U?s)♫.?AQEj%ts6??kuS§(y%_V9?dvz.EWyYP.?@n./^QrWS9!re§S2>UQ}WD(PE9♞DsAu../(§U?-1-21-45-62-116-18,0-07/12/2022-51-continue the hard work&1-07/12/2022-88-continue the hard work&0-07/12/2022-51-continue the hard work&1-07/12/2022-88-continue the hard work
173,Frank,RAY,74,computer science,Cis457,$QS/W@9dtEkzQ2@{W)C+?4LK}$QrVz5%nrGp9rZFW§MCg{?UPEYRE.WP/k2+4+r$P/9?r9gqfVP}}*zSrPLdKS(Fn>WyS4a2S♫Wk?P4qVv2fGK@ZSkWVQUL2U}vzVWB+.-91-94-113-72-6-30,0-07/12/2022-2-continue the hard work&3-07/12/2022-22-continue the hard work&0-07/12/2022-2-continue the hard work&3-07/12/2022-22-continue the hard work
174,Brittney,WATKINS,29,computer science,Cis467,d2+S%*9WW/ksyRAUUK4?.bNys*V§S?@?hUY>RkQ9Y/q?Ps4PkR6nLK?r♞k4VU♫dyV6PPN}?>yvP2{{8{/rEb}@Q?9(@z?@?QPZRSKaQ2S)?D%9?D?.*UkPdtb@?QZ)Ye9-21-78-55-65-32-1,6-07/12/2022-48-continue the hard work&4-07/12/2022-83-continue the hard work&6-07/12/2022-48-continue the hard work&4-07/12/2022-83-continue the hard work
